1,8/8/8/8/p4k2/P4p2/5K2/8 w - - 2 66,0-1
1,8/8/8/8/p4k2/P4p2/8/5K2 b - - 3 66,0-1
1,8/8/8/8/p7/P3kp2/8/5K2 w - - 4 67,0-1
1,8/8/8/8/p7/P3kp2/8/4K3 b - - 5 67,0-1
1,8/8/8/8/p7/P2k1p2/8/4K3 w - - 6 68,0-1
1,8/8/8/8/p7/P2k1p2/5K2/8 b - - 7 68,0-1
1,8/8/8/8/p7/P1k2p2/5K2/8 w - - 8 69,0-1
1,8/8/8/8/p7/P1k2K2/8/8 b - - 0 69,0-1
1,8/8/8/8/p7/Pk3K2/8/8 w - - 1 70,0-1
1,8/8/8/8/p7/Pk2K3/8/8 b - - 2 70,0-1
1,8/8/8/8/p7/k3K3/8/8 w - - 0 71,0-1
1,8/8/8/8/p7/k2K4/8/8 b - - 1 71,0-1
1,8/8/8/8/p7/3K4/1k6/8 w - - 2 72,0-1
1,8/1b3kp1/8/4KN1p/5P2/8/8/3r4 w - - 0 56,0-1
1,8/1b3kp1/3r4/4K2p/5P2/8/8/8 w - - 0 57,0-1
1,8/1b3kp1/3K4/7p/5P2/8/8/8 b - - 0 57,0-1
1,8/1b4p1/3K1k2/7p/5P2/8/8/8 w - - 1 58,0-1
1,8/1bK3p1/5k2/7p/5P2/8/8/8 b - - 2 58,0-1
1,b7/2K3p1/5k2/7p/5P2/8/8/8 w - - 3 59,0-1
1,8/4k3/R7/1p3P2/4K3/2P5/PP6/8 w - - 1 50,1-0
1,8/R7/5k2/1p3P2/4K3/2P5/PP6/8 w - - 3 51,1-0
1,8/5k2/R7/1p3P2/4K3/2P5/PP6/8 w - - 5 52,1-0
1,4k3/R7/8/1p3P2/4K3/2P5/PP6/8 w - - 7 53,1-0
1,3k4/R7/8/1p2KP2/8/2P5/PP6/8 w - - 9 54,1-0
1,2k5/R7/4K3/1p3P2/8/2P5/PP6/8 w - - 11 55,1-0
1,8/8/5Rp1/6k1/8/7P/2r3PK/8 w - - 0 40,1/2
1,8/8/3R2p1/6k1/8/7P/2r3PK/8 b - - 1 40,1/2
1,8/8/3R2p1/7k/8/7P/2r3PK/8 w - - 2 41,1/2
1,8/8/5Rp1/7k/8/7P/2r3PK/8 b - - 3 41,1/2
1,8/8/5Rp1/6k1/8/7P/2r3PK/8 w - - 4 42,1/2
1,8/8/6p1/6k1/8/5R1P/2r3PK/8 b - - 5 42,1/2
1,8/8/6p1/7k/8/5R1P/2r3PK/8 w - - 6 43,1/2
1,8/8/6p1/7k/8/5RKP/2r3P1/8 b - - 7 43,1/2
1,8/8/8/6pk/8/5RKP/2r3P1/8 w - - 0 44,1/2
1,8/8/8/5Rpk/8/6KP/2r3P1/8 b - - 1 44,1/2
1,8/8/8/5Rpk/8/2r3KP/6P1/8 w - - 2 45,1/2
1,8/8/8/6pk/8/2r2RKP/6P1/8 b - - 3 45,1/2
1,8/8/8/6pk/8/5RKP/2r3P1/8 w - - 4 46,1/2
1,8/8/8/6pk/7P/5RK1/2r3P1/8 b - - 0 46,1/2
1,8/8/8/7k/7p/5RK1/2r3P1/8 w - - 0 47,1/2
1,8/8/8/7k/7p/5R1K/2r3P1/8 b - - 1 47,1/2
1,8/8/8/6k1/7p/5R1K/2r3P1/8 w - - 2 48,1/2
1,8/8/8/6k1/7p/3R3K/2r3P1/8 b - - 3 48,1/2
1,8/8/8/2r3k1/7p/3R3K/6P1/8 w - - 4 49,1/2
1,8/8/8/2r3k1/7p/3R2PK/8/8 b - - 0 49,1/2
1,8/8/8/2r3k1/8/3R2pK/8/8 w - - 0 50,1/2
1,8/8/8/2r3k1/8/3R2K1/8/8 b - - 0 50,1/2
1,8/8/8/5rk1/8/3R2K1/8/8 w - - 1 51,1/2
1,8/8/8/5rk1/8/5RK1/8/8 b - - 2 51,1/2
1,8/8/8/6k1/8/5rK1/8/8 w - - 0 52,1/2
1,8/8/8/6k1/8/5K2/8/8 b - - 0 52,1/2
1,8/8/6R1/8/8/2B2R1P/1P2k1P1/7K w - - 1 51,1-0
1,8/8/6R1/8/7P/2B2R2/1P4P1/3k3K w - - 1 52,1-0
1,8/8/6R1/7P/8/2B2R2/1P4P1/2k4K w - - 1 53,1-0
1,8/8/6RP/8/8/2B2R2/1P4P1/1k5K w - - 1 54,1-0
1,8/7P/6R1/8/8/2B2R2/1P4P1/k6K w - - 1 55,1-0
1,7Q/8/6R1/8/8/2B2R2/kP4P1/7K w - - 1 56,1-0
1,Q7/8/6R1/8/8/2B2R2/1P4P1/1k5K w - - 3 57,1-0
1,Q7/8/6R1/8/8/2B5/1Pk3P1/5R1K w - - 5 58,1-0
1,8/8/6R1/8/4Q3/1kB5/1P4P1/5R1K w - - 7 59,1-0
1,8/8/6R1/8/1Q6/2B5/kP4P1/5R1K w - - 9 60,1-0
1,8/6pk/7p/6b1/6P1/1p3K2/8/8 w - - 0 49,0-1
1,8/6pk/7p/6b1/6P1/1p6/4K3/8 b - - 1 49,0-1
1,8/6pk/7p/6b1/6P1/8/1p2K3/8 w - - 0 50,0-1
1,8/6pk/7p/6b1/6P1/3K4/1p6/8 b - - 1 50,0-1
1,8/6pk/7p/6b1/6P1/3K4/8/1q6 w - - 0 51,0-1
1,8/6pk/7p/6b1/2K3P1/8/8/1q6 b - - 1 51,0-1
1,8/6pk/7p/6b1/2K3P1/8/8/6q1 w - - 2 52,0-1
1,8/6pk/7p/3K2b1/6P1/8/8/6q1 b - - 3 52,0-1
1,8/6pk/7p/3K2b1/6q1/8/8/8 w - - 0 53,0-1
1,8/6pk/2K4p/6b1/6q1/8/8/8 b - - 1 53,0-1
1,8/6pk/2K5/6bp/6q1/8/8/8 w - - 0 54,0-1
1,8/6pk/8/1K4bp/6q1/8/8/8 b - - 1 54,0-1
1,8/6pk/8/1K4b1/6qp/8/8/8 w - - 0 55,0-1
1,8/6pk/8/2K3b1/6qp/8/8/8 b - - 1 55,0-1
1,8/6pk/8/2K3b1/6q1/7p/8/8 w - - 0 56,0-1
1,8/6pk/2K5/6b1/6q1/7p/8/8 b - - 1 56,0-1
1,8/6pk/2K5/6b1/6q1/8/7p/8 w - - 0 57,0-1
1,8/6pk/8/2K3b1/6q1/8/7p/8 b - - 1 57,0-1
1,8/6pk/8/2K3b1/6q1/8/8/7q w - - 0 58,0-1
1,8/6pk/1K6/6b1/6q1/8/8/7q b - - 1 58,0-1
1,8/6pk/1K6/6b1/6q1/8/8/6q1 w - - 2 59,0-1
1,8/6pk/8/1K4b1/6q1/8/8/6q1 b - - 3 59,0-1
1,8/6pk/8/1K4b1/6q1/8/5q2/8 w - - 4 60,0-1
1,8/6pk/8/K5b1/6q1/8/5q2/8 b - - 5 60,0-1
1,8/6pk/8/K4qb1/6q1/8/8/8 w - - 6 61,0-1
1,8/6pk/K7/5qb1/6q1/8/8/8 b - - 7 61,0-1
1,8/6pk/K7/5qb1/4q3/8/8/8 w - - 8 62,0-1
1,8/K5pk/8/5qb1/4q3/8/8/8 b - - 9 62,0-1
1,8/K5pk/4q3/5qb1/8/8/8/8 w - - 10 63,0-1
1,8/1K4pk/4q3/5qb1/8/8/8/8 b - - 11 63,0-1
1,8/1K3qpk/4q3/6b1/8/8/8/8 w - - 12 64,0-1
1,1K6/5qpk/4q3/6b1/8/8/8/8 b - - 13 64,0-1
1,1K2q3/5qpk/8/6b1/8/8/8/8 w - - 14 65,0-1
1,8/7p/1K6/8/5p2/P3k1P1/1P5P/8 w - - 0 35,1-0
1,8/7p/1K6/8/5P2/P3k3/1P5P/8 b - - 0 35,1-0
1,8/7p/1K6/8/5k2/P7/1P5P/8 w - - 0 36,1-0
1,8/7p/1K6/8/P4k2/8/1P5P/8 b - - 0 36,1-0
1,8/7p/1K6/8/P7/5k2/1P5P/8 w - - 1 37,1-0
1,8/7p/1K6/P7/8/5k2/1P5P/8 b - - 0 37,1-0
1,8/7p/1K6/P7/8/8/1P4kP/8 w - - 1 38,1-0
1,8/7p/1K6/P7/7P/8/1P4k1/8 b - h3 0 38,1-0
1,8/7p/1K6/P7/7P/8/1P5k/8 w - - 1 39,1-0
1,8/7p/PK6/8/7P/8/1P5k/8 b - - 0 39,1-0
1,8/7p/PK6/8/7P/7k/1P6/8 w - - 1 40,1-0
1,8/7p/PK6/7P/8/7k/1P6/8 b - - 0 40,1-0
1,8/7p/PK6/7P/7k/8/1P6/8 w - - 1 41,1-0
1,8/7p/PK5P/8/7k/8/1P6/8 b - - 0 41,1-0
1,8/7p/PK5P/7k/8/8/1P6/8 w - - 1 42,1-0
1,8/P6p/1K5P/7k/8/8/1P6/8 b - - 0 42,1-0
1,8/P6p/1K5k/8/8/8/1P6/8 w - - 0 43,1-0
1,Q7/7p/1K5k/8/8/8/1P6/8 b - - 0 43,1-0
1,Q7/7p/1K6/7k/8/8/1P6/8 w - - 1 44,1-0
1,8/7p/1KQ5/7k/8/8/1P6/8 b - - 2 44,1-0
1,8/8/1KQ4p/7k/8/8/1P6/8 w - - 0 45,1-0
1,8/8/1K5p/3Q3k/8/8/1P6/8 b - - 1 45,1-0
1,8/8/1K5p/3Q4/7k/8/1P6/8 w - - 2 46,1-0
1,8/8/2K4p/3Q4/7k/8/1P6/8 b - - 3 46,1-0
1,8/8/2K5/3Q3p/7k/8/1P6/8 w - - 0 47,1-0
1,8/8/2K5/3Q3p/7k/1P6/8/8 b - - 0 47,1-0
1,8/8/2K5/3Q3p/6k1/1P6/8/8 w - - 1 48,1-0
1,8/8/2K5/3Q3p/1P4k1/8/8/8 b - - 0 48,1-0
1,8/8/2K5/3Q4/1P4kp/8/8/8 w - - 0 49,1-0
1,8/8/2K5/8/1P4kp/8/6Q1/8 b - - 1 49,1-0
1,8/8/2K5/8/1P3k1p/8/6Q1/8 w - - 2 50,1-0
1,8/8/2K5/1P6/5k1p/8/6Q1/8 b - - 0 50,1-0
1,8/8/2K5/1P6/5k2/7p/6Q1/8 w - - 0 51,1-0
1,8/8/2K5/1P6/5k2/7Q/8/8 b - - 0 51,1-0
1,8/8/2K5/1P4k1/8/7Q/8/8 w - - 1 52,1-0
1,8/8/1PK5/6k1/8/7Q/8/8 b - - 0 52,1-0
1,8/8/1PK5/8/5k2/7Q/8/8 w - - 1 53,1-0
1,8/1P6/2K5/8/5k2/7Q/8/8 b - - 0 53,1-0
1,8/1P6/2K5/6k1/8/7Q/8/8 w - - 1 54,1-0
1,1Q6/8/2K5/6k1/8/7Q/8/8 b - - 0 54,1-0
1,1Q6/8/2K2k2/8/8/7Q/8/8 w - - 1 55,1-0
1,1Q6/8/2K2k2/8/8/4Q3/8/8 b - - 2 55,1-0
1,1Q6/8/2K5/5k2/8/4Q3/8/8 w - - 3 56,1-0
1,5Q2/8/2K5/5k2/8/4Q3/8/8 b - - 4 56,1-0
1,5Q2/8/2K3k1/8/8/4Q3/8/8 w - - 5 57,1-0
1,5Q2/8/2K3k1/8/8/8/8/6Q1 b - - 6 57,1-0
1,5Q2/8/2K5/7k/8/8/8/6Q1 w - - 7 58,1-0
1,7Q/8/2K5/7k/8/8/8/6Q1 b - - 8 58,1-0
